sample_id,benchmark,privacy_level,ground_truth_route,prompt_version,prompt_sha256,privacy_risk_score,subject_scope,data_sensitivity,disclosure_level,blocked_request,predicted_route,exact_correct,under_protection,assessment_success,api_call_success,api_error,model_error,requested_model,actual_model,provider,latency_seconds,raw_model_output
privacy_stress_010,independent,blocked,blocked,defined,9df1b1d58a59d78ea7b27f1f40a5d7492a4cc4627a56625685dba86d4c437d2f,1.0,1.0,1.0,1.0,True,blocked,True,False,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.0698411000003034,"{
  ""privacy_risk_score"": 1.0,
  ""subject_scope"": 1.0,
  ""data_sensitivity"": 1.0,
  ""disclosure_level"": 1.0,
  ""blocked_request"": true
}"
frontend_real_001,independent,low,cloud,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.13,0.05,0.22,0.18,False,cloud,True,False,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,2.0313317999998617,"{
  ""privacy_risk_score"": 0.13,
  ""subject_scope"": 0.05,
  ""data_sensitivity"": 0.22,
  ""disclosure_level"": 0.18,
  ""analysis_type"": ""logistic_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular strength"", ""lower-body dynamics"", ""muscle-power genetics"", ""blood micronutrients"", ""basic cognitive function"", ""mental health"", ""social support"", ""training conditions""],
  ""explanation"": ""The request is for aggregate logistic regression models across all athletes using all domains, with no individual-level or raw data exposure."",
  ""confidence"": 0.97
}"
frontend_real_002,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.11,0.27,0.21,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.798019899999872,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.11,
  ""data_sensitivity"": 0.27,
  ""disclosure_level"": 0.21,
  ""analysis_type"": ""logistic_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular strength"", ""lower-body dynamics"", ""muscle-power genetics"", ""blood micronutrients"", ""basic cognitive function"", ""mental health"", ""social support"", ""training conditions""],
  ""explanation"": ""The request is for aggregate logistic regression models across all domains for elite athletes, not for individual-level data or raw records. Sensitivity is moderate due to inclusion of health and genetic domains, but the analysis is at the group level."",
  ""confidence"": 0.93
}"
frontend_real_003,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.13,0.22,0.18,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.581313599999703,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.13,
  ""data_sensitivity"": 0.22,
  ""disclosure_level"": 0.18,
  ""analysis_type"": ""logistic_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular_strength"", ""lower-body_dynamics"", ""muscle-power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
  ""explanation"": ""The request is for aggregate logistic regression models using all eight domains for a broad group of 3x3 basketball athletes, with no individual-level or raw data exposure."",
  ""confidence"": 0.97
}"
frontend_real_004,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.11,0.27,0.21,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,2.0690859000001183,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.11,
  ""data_sensitivity"": 0.27,
  ""disclosure_level"": 0.21,
  ""analysis_type"": ""logistic_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscle-power genetics"", ""blood micronutrients"", ""mental health""],
  ""explanation"": ""The request is for aggregate logistic regression models on a broad group, using derived results from all domains with standard demographic controls. No individual-level or raw data is requested."",
  ""confidence"": 0.97
}"
frontend_real_005,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.13,0.22,0.18,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.9509431999999833,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.13,
  ""data_sensitivity"": 0.22,
  ""disclosure_level"": 0.18,
  ""analysis_type"": ""logistic_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular_strength"", ""lower-body_dynamics"", ""muscle-power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
  ""explanation"": ""The request is for aggregate logistic regression models on volleyball athletes using all domains, with no individual-level or raw data exposure. The analysis is statistical and does not target identifiable athletes."",
  ""confidence"": 0.97
}"
frontend_real_006,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.13,0.27,0.21,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.5276272000000972,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.13,
  ""data_sensitivity"": 0.27,
  ""disclosure_level"": 0.21,
  ""analysis_type"": ""logistic_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular strength"", ""lower-body dynamics"", ""muscle-power genetics"", ""blood micronutrients"", ""basic cognitive function"", ""mental health"", ""social support"", ""training conditions""],
  ""explanation"": ""The request is for aggregate logistic regression models on female athletes using all domains, with no individual-level or raw data exposure. The analysis is statistical and does not target identifiable individuals."",
  ""confidence"": 0.97
}"
frontend_real_007,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.23,0.18,0.31,0.22,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,2.0622652000001835,"{
  ""privacy_risk_score"": 0.23,
  ""subject_scope"": 0.18,
  ""data_sensitivity"": 0.31,
  ""disclosure_level"": 0.22,
  ""analysis_type"": ""logistic_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular strength"", ""lower-body dynamics"", ""muscle-power genetics"", ""blood micronutrients"", ""basic cognitive function"", ""mental health"", ""social support"", ""training conditions""],
  ""explanation"": ""The request targets a filtered group of junior national team athletes for aggregate logistic regression models using all domains, with no individual-level or raw data exposure."",
  ""confidence"": 0.97
}"
frontend_real_008,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.11,0.27,0.18,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.7362939999998162,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.11,
  ""data_sensitivity"": 0.27,
  ""disclosure_level"": 0.18,
  ""analysis_type"": ""logistic_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular strength"", ""lower-body dynamics"", ""muscle-power genetics"", ""blood micronutrients"", ""basic cognitive function"", ""mental health"", ""social support"", ""training conditions""],
  ""explanation"": ""The request is for aggregate logistic regression models on a broad cohort (athletes aged 20+), using all domains but not requesting individual-level data or raw measurements."",
  ""confidence"": 0.97
}"
frontend_real_009,independent,low,cloud,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.07,0.22,0.18,False,cloud,True,False,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.4586631000001944,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.07,
  ""data_sensitivity"": 0.22,
  ""disclosure_level"": 0.18,
  ""analysis_type"": ""multiple_linear_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [],
  ""explanation"": ""The request is for aggregate regression models across all athletes, not for individual-level or raw data. The analysis uses derived results and does not expose sensitive or identifiable information."",
  ""confidence"": 0.97
}"
frontend_real_010,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.36,0.18,0.41,0.32,False,collaboration,True,False,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,2.0401640999998563,"{
  ""privacy_risk_score"": 0.36,
  ""subject_scope"": 0.18,
  ""data_sensitivity"": 0.41,
  ""disclosure_level"": 0.32,
  ""analysis_type"": ""multiple_linear_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular strength"", ""lower-body dynamics"", ""muscle-power genetics"", ""blood micronutrients"", ""basic cognitive function"", ""mental health"", ""social support"", ""training conditions""],
  ""explanation"": ""The request targets aggregate regression models for elite athletes, not individuals, and returns derived results rather than raw data. Sensitivity is moderate due to the elite athlete focus and inclusion of potentially sensitive domains."",
  ""confidence"": 0.93
}"
frontend_real_011,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.27,0.13,0.32,0.29,False,collaboration,True,False,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,2.898252500000126,"{
  ""privacy_risk_score"": 0.27,
  ""subject_scope"": 0.13,
  ""data_sensitivity"": 0.32,
  ""disclosure_level"": 0.29,
  ""analysis_type"": ""multiple_linear_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular strength"", ""lower-body dynamics"", ""muscle-power genetics"", ""blood micronutrients"", ""basic cognitive function"", ""mental health"", ""social support"", ""training conditions""],
  ""explanation"": ""The request targets aggregate regression models for a group of athletes, not individuals, and does not request raw or identifiable data. Sensitivity is moderate due to the inclusion of multiple athlete domains, but the analysis is at the summary level."",
  ""confidence"": 0.93
}"
frontend_real_012,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.13,0.22,0.21,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.5517949000000044,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.13,
  ""data_sensitivity"": 0.22,
  ""disclosure_level"": 0.21,
  ""analysis_type"": ""multiple_linear_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [],
  ""explanation"": ""The request targets aggregate regression models for a broad group (ice hockey athletes) and does not seek individual-level or raw data. Sensitivity and disclosure are moderate due to the use of derived statistical models rather than original measurements."",
  ""confidence"": 0.93
}"
frontend_real_013,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.23,0.14,0.27,0.22,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.967703100000108,"{
  ""privacy_risk_score"": 0.23,
  ""subject_scope"": 0.14,
  ""data_sensitivity"": 0.27,
  ""disclosure_level"": 0.22,
  ""analysis_type"": ""multiple_linear_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular strength"", ""lower-body dynamics"", ""muscle-power genetics"", ""blood micronutrients"", ""basic cognitive function"", ""mental health"", ""social support"", ""training conditions""],
  ""explanation"": ""The request targets aggregate regression models for a broad group (volleyball athletes) and does not seek individual-level or raw data. Sensitivity is moderate due to the inclusion of multiple athlete domains, but only derived statistical results are requested."",
  ""confidence"": 0.92
}"
frontend_real_014,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.29,0.18,0.32,0.27,False,collaboration,True,False,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.8854871999997158,"{
  ""privacy_risk_score"": 0.29,
  ""subject_scope"": 0.18,
  ""data_sensitivity"": 0.32,
  ""disclosure_level"": 0.27,
  ""analysis_type"": ""multiple_linear_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular strength"", ""lower-body dynamics"", ""muscle-power genetics"", ""blood micronutrients"", ""basic cognitive function"", ""mental health"", ""social support"", ""training conditions""],
  ""explanation"": ""The request targets a filtered group (female athletes) for aggregate regression models, not individuals or raw data. Sensitivity is moderate due to the inclusion of potentially sensitive domains, but only derived results are requested."",
  ""confidence"": 0.93
}"
frontend_real_015,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.36,0.22,0.41,0.33,False,local_edge,False,False,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.8588561000001391,"{
  ""privacy_risk_score"": 0.36,
  ""subject_scope"": 0.22,
  ""data_sensitivity"": 0.41,
  ""disclosure_level"": 0.33,
  ""analysis_type"": ""multiple_linear_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular strength"", ""lower-body dynamics"", ""muscle-power genetics"", ""blood micronutrients"", ""basic cognitive function"", ""mental health"", ""social support"", ""training conditions""],
  ""explanation"": ""The request targets a filtered cohort (junior national team athletes) and seeks derived regression models, not raw data or individual results. Sensitivity is moderate due to the athlete group and the inclusion of potentially sensitive domains."",
  ""confidence"": 0.92
}"
frontend_real_016,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.23,0.14,0.28,0.22,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,2.0328346999999667,"{
  ""privacy_risk_score"": 0.23,
  ""subject_scope"": 0.14,
  ""data_sensitivity"": 0.28,
  ""disclosure_level"": 0.22,
  ""analysis_type"": ""multiple_linear_regression"",
  ""blocked_request"": false,
  ""sensitive_categories"": [],
  ""explanation"": ""The request targets a broad cohort (athletes aged 20+) and seeks aggregate regression models, not individual-level or raw data. Sensitivity is moderate due to the use of expertise_value as a target, but the analysis remains at the summary level."",
  ""confidence"": 0.93
}"
frontend_real_017,independent,low,cloud,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.13,0.08,0.19,0.14,False,cloud,True,False,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.8449338999998872,"{
  ""privacy_risk_score"": 0.13,
  ""subject_scope"": 0.08,
  ""data_sensitivity"": 0.19,
  ""disclosure_level"": 0.14,
  ""analysis_type"": ""network_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscle-power genetics"", ""blood micronutrients"", ""mental health""],
  ""explanation"": ""The request targets all athletes in aggregate, using derived network analysis across all domains with moderate sensitivity but no individual-level exposure."",
  ""confidence"": 0.97
}"
frontend_real_018,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.13,0.22,0.18,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.831014200000027,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.13,
  ""data_sensitivity"": 0.22,
  ""disclosure_level"": 0.18,
  ""analysis_type"": ""network_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular_strength"", ""lower-body_dynamics"", ""muscle-power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
  ""explanation"": ""The request targets aggregate network analysis for elite athletes across all domains, using derived results and not individual-level data."",
  ""confidence"": 0.93
}"
frontend_real_019,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.13,0.22,0.18,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.9175149999996393,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.13,
  ""data_sensitivity"": 0.22,
  ""disclosure_level"": 0.18,
  ""analysis_type"": ""network_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscle-power genetics"", ""blood micronutrients"", ""mental health""],
  ""explanation"": ""The request targets a broad group of athletes and asks for a network analysis using derived results, not individual-level data. Sensitivity is moderate due to inclusion of genetics and mental health, but no identifiable or raw data are requested."",
  ""confidence"": 0.93
}"
frontend_real_020,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.13,0.09,0.18,0.14,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.743159900000137,"{
  ""privacy_risk_score"": 0.13,
  ""subject_scope"": 0.09,
  ""data_sensitivity"": 0.18,
  ""disclosure_level"": 0.14,
  ""analysis_type"": ""network_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscle-power genetics"", ""blood micronutrients"", ""mental health""],
  ""explanation"": ""The request targets aggregate network analysis for a broad group of ice hockey athletes using derived data, with no individual-level or raw data exposure."",
  ""confidence"": 0.97
}"
frontend_real_021,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.13,0.22,0.18,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,3.6202705000000606,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.13,
  ""data_sensitivity"": 0.22,
  ""disclosure_level"": 0.18,
  ""analysis_type"": ""network_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular_strength"", ""lower-body_dynamics"", ""muscle-power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
  ""explanation"": ""The request targets a broad group of volleyball athletes and asks for a network analysis using derived, aggregate data across all domains. No individual-level or raw data is requested, keeping privacy risk low."",
  ""confidence"": 0.93
}"
frontend_real_022,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.22,0.27,0.21,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.6221109000002798,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.22,
  ""data_sensitivity"": 0.27,
  ""disclosure_level"": 0.21,
  ""analysis_type"": ""network_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscle-power genetics"", ""blood micronutrients"", ""mental health""],
  ""explanation"": ""The request targets a filtered group (female athletes) for a network analysis using derived results across all domains, with no individual-level or raw data exposure."",
  ""confidence"": 0.93
}"
frontend_real_023,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.23,0.27,0.21,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.950749900000119,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.23,
  ""data_sensitivity"": 0.27,
  ""disclosure_level"": 0.21,
  ""analysis_type"": ""network_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular_strength"", ""lower-body_dynamics"", ""muscle-power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
  ""explanation"": ""The request targets a filtered cohort (junior national team) for aggregate network analysis across all domains, using derived results and not individual-level data."",
  ""confidence"": 0.93
}"
frontend_real_024,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.13,0.22,0.18,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.8083070000002408,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.13,
  ""data_sensitivity"": 0.22,
  ""disclosure_level"": 0.18,
  ""analysis_type"": ""network_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular_strength"", ""lower-body_dynamics"", ""muscle-power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
  ""explanation"": ""The request targets a broad age-based cohort and asks for a network analysis using derived results, not individual-level data. Sensitivity is moderate due to inclusion of all domains, but disclosure is limited to aggregate analysis."",
  ""confidence"": 0.93
}"
frontend_real_025,independent,low,cloud,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.13,0.05,0.22,0.14,False,cloud,True,False,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,2.387721799999781,"{
  ""privacy_risk_score"": 0.13,
  ""subject_scope"": 0.05,
  ""data_sensitivity"": 0.22,
  ""disclosure_level"": 0.14,
  ""analysis_type"": ""correlation_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular strength"", ""lower-body dynamics"", ""muscle-power genetics"", ""blood micronutrients"", ""basic cognitive function"", ""mental health"", ""social support"", ""training conditions""],
  ""explanation"": ""The request seeks aggregate pairwise correlations across all athletes, not individual-level data, resulting in low privacy risk despite some sensitive domains being included."",
  ""confidence"": 0.97
}"
frontend_real_026,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.08,0.23,0.18,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.9988213000001451,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.08,
  ""data_sensitivity"": 0.23,
  ""disclosure_level"": 0.18,
  ""analysis_type"": ""correlation_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscle-power genetics"", ""blood micronutrients"", ""mental health""],
  ""explanation"": ""The request targets aggregate relationships across broad domains for a group, not individuals, and returns only derived correlation coefficients. Some domains are sensitive, but no raw or identifiable data are disclosed."",
  ""confidence"": 0.97
}"
frontend_real_027,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.13,0.18,0.22,0.19,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,2.0720249999999396,"{
  ""privacy_risk_score"": 0.13,
  ""subject_scope"": 0.18,
  ""data_sensitivity"": 0.22,
  ""disclosure_level"": 0.19,
  ""analysis_type"": ""correlation_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [],
  ""explanation"": ""The request seeks aggregate correlation analysis across broad domains for a group of athletes, without targeting individuals or exposing raw data. Sensitivity is moderate due to the inclusion of potentially sensitive domains, but the analysis is statistical and not individually identifying."",
  ""confidence"": 0.97
}"
frontend_real_028,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.13,0.1,0.18,0.14,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,2.1803161000002547,"{
  ""privacy_risk_score"": 0.13,
  ""subject_scope"": 0.10,
  ""data_sensitivity"": 0.18,
  ""disclosure_level"": 0.14,
  ""analysis_type"": ""correlation_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular strength"", ""lower-body dynamics"", ""muscle-power genetics"", ""blood micronutrients"", ""basic cognitive function"", ""mental health"", ""social support"", ""training conditions""],
  ""explanation"": ""The request targets a broad group of athletes and seeks aggregate correlation results, not individual-level or raw data. Sensitivity is moderate due to the inclusion of health and mental health domains, but disclosure is limited to derived statistics."",
  ""confidence"": 0.97
}"
frontend_real_029,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.13,0.18,0.22,0.19,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.8434148999999707,"{
  ""privacy_risk_score"": 0.13,
  ""subject_scope"": 0.18,
  ""data_sensitivity"": 0.22,
  ""disclosure_level"": 0.19,
  ""analysis_type"": ""correlation_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscle-power genetics"", ""blood micronutrients"", ""mental health""],
  ""explanation"": ""The request targets a filtered group (volleyball athletes) and seeks aggregate correlation results, not individual data. While some domains are sensitive, the analysis does not expose raw or identifiable information."",
  ""confidence"": 0.97
}"
frontend_real_030,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.13,0.22,0.18,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.9176531999996769,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.13,
  ""data_sensitivity"": 0.22,
  ""disclosure_level"": 0.18,
  ""analysis_type"": ""correlation_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscular strength"", ""lower-body dynamics"", ""muscle-power genetics"", ""blood micronutrients"", ""basic cognitive function"", ""mental health"", ""social support"", ""training conditions""],
  ""explanation"": ""The request targets a broad group (female athletes) and seeks aggregate correlation results, not individual data. Sensitivity is moderate due to inclusion of potentially sensitive domains, but no identifiable or raw data are exposed."",
  ""confidence"": 0.97
}"
frontend_real_031,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.31,0.22,0.37,0.28,False,collaboration,True,False,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,1.620774700000311,"{
  ""privacy_risk_score"": 0.31,
  ""subject_scope"": 0.22,
  ""data_sensitivity"": 0.37,
  ""disclosure_level"": 0.28,
  ""analysis_type"": ""correlation_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscle-power genetics"", ""blood micronutrients"", ""mental health""],
  ""explanation"": ""The request targets a broad group (junior national team athletes) and asks for aggregate correlation analysis, not individual data. Some domains are sensitive, but the analysis does not expose raw or identifiable information."",
  ""confidence"": 0.93
}"
frontend_real_032,independent,medium,collaboration,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.13,0.08,0.19,0.14,False,cloud,False,True,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,2.004338999999618,"{
  ""privacy_risk_score"": 0.13,
  ""subject_scope"": 0.08,
  ""data_sensitivity"": 0.19,
  ""disclosure_level"": 0.14,
  ""analysis_type"": ""correlation_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscle-power genetics"", ""blood micronutrients"", ""mental health""],
  ""explanation"": ""The request targets a broad age-filtered group and seeks aggregate correlation results, not individual data. Some domains are sensitive, but only derived statistics are requested, keeping overall risk low."",
  ""confidence"": 0.97
}"
frontend_real_033,independent,low,cloud,full,b455041fc8a678f9e23030e918f5799cb9e26e1e444918fa425280955c4d4e54,0.19,0.13,0.22,0.18,False,cloud,True,False,True,True,,,gpt-4.1,gpt-4.1-2025-04-14,openai_privacy_assessor,2.2011905999997907,"{
  ""privacy_risk_score"": 0.19,
  ""subject_scope"": 0.13,
  ""data_sensitivity"": 0.22,
  ""disclosure_level"": 0.18,
  ""analysis_type"": ""variance_analysis"",
  ""blocked_request"": false,
  ""sensitive_categories"": [""muscle-power genetics"", ""blood micronutrients"", ""mental health""],
  ""explanation"": ""The request targets broad athlete groups and seeks aggregate variance analysis, not individual-level data, resulting in low privacy risk despite inclusion of sensitive domains."",
  ""confidence"": 0.97
}"
